devices,date,time_slot,kfz_h,sv_h
"9192_MQQ209_Mch_H,DE33,34",2023-11-04,12-16,7753.0,377.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-04,16-20,7068.0,245.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-04,20-24,2792.0,116.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-05,00-04,993.0,83.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-05,04-08,1118.0,107.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-05,08-12,6003.0,197.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-05,12-16,9725.0,219.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-05,16-20,8861.0,283.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-05,20-24,3354.0,203.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-06,00-04,1100.0,425.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-06,04-08,4031.0,937.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-06,08-12,5710.0,1197.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-06,12-16,6056.0,1446.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-06,16-20,5158.0,1199.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-06,20-24,1710.0,479.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-07,00-04,748.0,397.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-07,04-08,3597.0,1217.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-07,08-12,4650.0,1226.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-07,12-16,5249.0,1282.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-07,16-20,4703.0,1104.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-07,20-24,1471.0,390.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-08,00-04,702.0,402.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-08,04-08,3114.0,977.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-08,08-12,4812.0,1178.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-08,12-16,5642.0,1229.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-08,16-20,5067.0,984.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-08,20-24,1596.0,352.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-09,00-04,994.0,416.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-09,04-08,2947.0,944.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-09,08-12,4900.0,1138.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-09,12-16,5500.0,1087.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-09,16-20,5151.0,887.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-09,20-24,1438.0,298.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-10,00-04,663.0,358.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-10,04-08,2386.0,762.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-10,08-12,4580.0,844.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-10,12-16,6653.0,907.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-10,16-20,4810.0,643.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-10,20-24,1589.0,282.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-11,00-04,666.0,218.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-11,04-08,1482.0,494.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-11,08-12,4308.0,508.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-11,12-16,5108.0,353.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-11,16-20,4003.0,156.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-11,20-24,1413.0,60.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-12,00-04,559.0,66.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-12,04-08,706.0,81.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-12,08-12,4054.0,134.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-12,12-16,6912.0,189.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-12,16-20,6557.0,213.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-12,20-24,2354.0,176.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-13,00-04,915.0,435.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-13,04-08,3773.0,900.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-13,08-12,5548.0,1255.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-13,12-16,5932.0,1444.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-13,16-20,5329.0,1228.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-13,20-24,1624.0,507.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-14,00-04,671.0,396.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-14,04-08,3286.0,1204.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-14,08-12,4689.0,1215.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-14,12-16,5447.0,1190.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-14,16-20,4771.0,1007.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-14,20-24,1319.0,373.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-15,00-04,703.0,435.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-15,04-08,3045.0,960.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-15,08-12,4844.0,1191.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-15,12-16,5694.0,1269.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-15,16-20,5305.0,1021.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-15,20-24,1440.0,377.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-16,00-04,703.0,421.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-16,04-08,3082.0,907.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-16,08-12,4938.0,1067.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-16,12-16,5810.0,1187.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-16,16-20,5351.0,880.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-16,20-24,1594.0,336.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-17,00-04,680.0,365.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-17,04-08,2387.0,810.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-17,08-12,4601.0,886.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-17,12-16,6702.0,941.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-17,16-20,4532.0,619.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-17,20-24,1605.0,336.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-18,00-04,665.0,282.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-18,04-08,1281.0,390.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-18,08-12,4062.0,470.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-18,12-16,4757.0,363.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-18,16-20,3896.0,176.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-18,20-24,1356.0,89.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-19,00-04,518.0,83.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-19,04-08,633.0,82.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-19,08-12,3689.0,129.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-19,12-16,7004.0,217.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-19,16-20,6332.0,225.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-19,20-24,2428.0,183.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-20,00-04,938.0,475.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-20,04-08,3827.0,924.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-20,08-12,5435.0,1242.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-20,12-16,5553.0,1389.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-20,16-20,5039.0,1195.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-20,20-24,1612.0,490.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-21,00-04,691.0,392.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-21,04-08,3237.0,1099.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-21,08-12,4730.0,1254.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-21,12-16,5191.0,1267.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-21,16-20,4768.0,1088.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-21,20-24,1467.0,417.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-22,00-04,668.0,409.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-22,04-08,2864.0,928.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-22,08-12,4514.0,1141.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-22,12-16,5535.0,1234.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-22,16-20,5032.0,1095.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-22,20-24,1448.0,415.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-23,00-04,710.0,424.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-23,04-08,2937.0,875.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-23,08-12,4715.0,1085.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-23,12-16,5516.0,1071.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-23,16-20,4983.0,838.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-23,20-24,1736.0,372.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-24,00-04,729.0,375.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-24,04-08,2390.0,734.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-24,08-12,4784.0,889.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-24,12-16,6795.0,909.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-24,16-20,4699.0,636.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-24,20-24,1916.0,363.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-25,00-04,688.0,266.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-25,04-08,1275.0,427.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-25,08-12,4102.0,520.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-25,12-16,4854.0,353.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-25,16-20,4054.0,225.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-25,20-24,1661.0,107.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-26,00-04,563.0,103.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-26,04-08,626.0,98.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-26,08-12,4065.0,147.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-26,12-16,7625.0,238.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-26,16-20,6872.0,282.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-26,20-24,2519.0,183.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-27,00-04,913.0,469.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-27,04-08,3641.0,903.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-27,08-12,5514.0,1198.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-27,12-16,5855.0,1370.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-27,16-20,5367.0,1296.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-27,20-24,1667.0,479.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-28,00-04,721.0,421.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-28,04-08,3254.0,1140.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-28,08-12,5012.0,1280.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-28,12-16,5265.0,1317.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-28,16-20,3207.0,789.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-28,20-24,1409.0,458.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-29,00-04,686.0,461.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-29,04-08,2767.0,998.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-29,08-12,4844.0,1149.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-29,12-16,5481.0,1221.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-29,16-20,5053.0,1033.5
"9192_MQQ209_Mch_H,DE33,34",2023-11-29,20-24,1530.0,437.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-30,00-04,247.2,115.56
"9192_MQQ209_Mch_H,DE33,34",2023-11-30,04-08,0.0,0.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-30,08-12,0.0,0.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-30,12-16,0.0,0.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-30,16-20,0.0,0.0
"9192_MQQ209_Mch_H,DE33,34",2023-11-30,20-24,0.0,0.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-01,00-04,672.0,382.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-01,04-08,2144.0,732.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-01,08-12,4637.0,911.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-01,12-16,6281.0,828.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-01,16-20,4213.0,605.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-01,20-24,1580.0,260.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-02,00-04,644.0,273.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-02,04-08,695.0,259.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-02,08-12,3088.0,566.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-02,12-16,3402.0,272.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-02,16-20,2164.0,197.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-02,20-24,1066.0,90.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-03,00-04,412.0,93.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-03,04-08,589.0,94.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-03,08-12,4135.0,169.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-03,12-16,7636.0,199.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-03,16-20,6581.0,239.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-03,20-24,2522.0,180.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-04,00-04,862.0,432.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-04,04-08,3447.0,885.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-04,08-12,5769.0,1172.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-04,12-16,5926.0,1212.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-04,16-20,5349.0,1338.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-04,20-24,1796.0,528.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-05,00-04,711.0,431.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-05,04-08,3067.0,1172.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-05,08-12,4632.0,1196.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-05,12-16,5108.0,1140.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-05,16-20,4513.0,1012.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-05,20-24,1436.0,466.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-06,00-04,619.0,395.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-06,04-08,2798.0,952.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-06,08-12,4595.0,1179.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-06,12-16,5538.0,1224.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-06,16-20,4732.0,1065.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-06,20-24,1520.0,431.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-07,00-04,699.0,428.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-07,04-08,2898.0,940.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-07,08-12,5093.0,1049.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-07,12-16,6454.0,1006.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-07,16-20,6059.0,860.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-07,20-24,2184.0,358.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-08,00-04,720.0,328.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-08,04-08,2153.0,434.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-08,08-12,6187.0,567.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-08,12-16,6883.0,408.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-08,16-20,3971.0,272.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-08,20-24,1519.0,203.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-09,00-04,721.0,332.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-09,04-08,1304.0,434.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-09,08-12,5071.0,511.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-09,12-16,5874.0,379.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-09,16-20,4411.0,217.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-09,20-24,1753.0,70.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-10,00-04,474.0,62.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-10,04-08,717.0,76.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-10,08-12,5503.0,195.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-10,12-16,9284.0,236.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-10,16-20,7608.0,250.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-10,20-24,2427.0,218.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-11,00-04,809.0,436.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-11,04-08,3433.0,803.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-11,08-12,6031.0,1255.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-11,12-16,6008.0,1446.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-11,16-20,5080.0,1291.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-11,20-24,1696.0,514.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-12,00-04,677.0,419.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-12,04-08,3215.0,1098.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-12,08-12,5233.0,1315.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-12,12-16,5440.0,1262.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-12,16-20,4567.0,1119.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-12,20-24,1675.0,513.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-13,00-04,825.0,423.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-13,04-08,2963.0,997.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-13,08-12,5312.0,1238.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-13,12-16,5705.0,1172.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-13,16-20,5002.0,929.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-13,20-24,1578.0,477.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-14,00-04,712.0,420.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-14,04-08,2938.0,1044.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-14,08-12,5106.0,1137.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-14,12-16,5754.0,1074.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-14,16-20,4846.0,835.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-14,20-24,1633.0,392.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-15,00-04,702.0,375.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-15,04-08,2283.0,793.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-15,08-12,4954.0,886.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-15,12-16,6654.0,849.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-15,16-20,4576.0,666.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-15,20-24,1850.0,337.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-16,00-04,784.0,290.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-16,04-08,1519.0,484.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-16,08-12,5516.0,554.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-16,12-16,5823.0,390.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-16,16-20,4334.0,191.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-16,20-24,1738.0,98.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-17,00-04,489.0,81.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-17,04-08,729.0,81.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-17,08-12,4981.0,126.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-17,12-16,7029.0,161.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-17,16-20,7161.0,231.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-17,20-24,2077.0,186.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-18,00-04,831.0,451.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-18,04-08,3201.0,853.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-18,08-12,5600.0,1190.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-18,12-16,5879.0,1370.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-18,16-20,5224.0,1157.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-18,20-24,1574.0,520.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-19,00-04,708.0,413.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-19,04-08,2970.0,1072.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-19,08-12,4982.0,1115.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-19,12-16,5389.0,1091.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-19,16-20,5004.0,957.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-19,20-24,1465.0,410.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-20,00-04,699.0,416.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-20,04-08,2551.0,891.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-20,08-12,5034.0,1006.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-20,12-16,5679.0,973.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-20,16-20,4481.0,768.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-20,20-24,1474.0,352.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-21,00-04,729.0,405.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-21,04-08,2304.0,768.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-21,08-12,4781.0,843.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-21,12-16,5574.0,755.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-21,16-20,4447.0,600.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-21,20-24,1578.0,323.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-22,00-04,766.0,390.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-22,04-08,1657.0,515.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-22,08-12,4520.0,572.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-22,12-16,6387.0,530.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-22,16-20,4490.0,360.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-22,20-24,1665.0,224.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-23,00-04,689.0,190.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-23,04-08,1259.0,222.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-23,08-12,4791.0,262.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-23,12-16,5524.0,175.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-23,16-20,3323.0,101.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-23,20-24,1146.0,44.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-24,00-04,380.0,40.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-24,04-08,560.0,48.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-24,08-12,2501.0,77.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-24,12-16,3432.0,66.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-24,16-20,1562.0,66.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-24,20-24,859.0,34.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-25,00-04,276.0,39.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-25,04-08,546.0,32.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-25,08-12,3447.0,42.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-25,12-16,4711.0,74.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-25,16-20,3908.0,69.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-25,20-24,1298.0,40.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-26,00-04,429.0,62.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-26,04-08,817.0,48.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-26,08-12,5355.0,137.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-26,12-16,7493.0,122.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-26,16-20,6083.0,133.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-26,20-24,2091.0,136.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-27,00-04,739.0,270.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-27,04-08,1634.0,365.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-27,08-12,5517.0,551.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-27,12-16,7423.0,566.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-27,16-20,6064.0,473.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-27,20-24,1864.0,237.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-28,00-04,690.0,279.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-28,04-08,1597.0,460.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-28,08-12,5636.0,586.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-28,12-16,7086.0,583.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-28,16-20,6243.0,435.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-28,20-24,2009.0,230.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-29,00-04,735.0,245.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-29,04-08,1623.0,344.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-29,08-12,5969.0,450.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-29,12-16,7777.0,404.0
"9192_MQQ209_Mch_H,DE33,34",2023-12-29,16-20,7044.0,320.0
