devices,date,time_slot,kfz_h,sv_h
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,06:00-06:30,352.5,42.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,06:30-07:00,352.5,42.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,07:00-07:30,579.5,37.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,07:30-08:00,579.5,37.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,08:00-08:30,646.5,39.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,08:30-09:00,646.5,39.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,09:00-09:30,822.5,46.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,09:30-10:00,822.5,46.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,10:00-10:30,1046.5,42.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,10:30-11:00,1046.5,42.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,11:00-11:30,1099.0,42.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,11:30-12:00,1099.0,42.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,12:00-12:30,1164.5,33.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,12:30-13:00,1164.5,33.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,13:00-13:30,1108.5,38.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,13:30-14:00,1108.5,38.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,14:00-14:30,1285.0,43.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,14:30-15:00,1285.0,43.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,15:00-15:30,988.0,44.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,15:30-16:00,988.0,44.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,16:00-16:30,1253.5,50.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,16:30-17:00,1253.5,50.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,17:00-17:30,872.5,36.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,17:30-18:00,872.5,36.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,18:00-18:30,508.0,36.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,18:30-19:00,508.0,36.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,19:00-19:30,346.5,29.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,19:30-20:00,346.5,29.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,20:00-20:30,251.5,29.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,20:30-21:00,251.5,29.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,21:00-21:30,200.0,28.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,21:30-22:00,200.0,28.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,22:00-22:30,156.0,21.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,22:30-23:00,156.0,21.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,23:00-23:30,113.5,18.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-02,23:30-00:00,113.5,18.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,00:00-00:30,82.0,14.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,00:30-01:00,82.0,14.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,01:00-01:30,66.5,21.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,01:30-02:00,66.5,21.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,02:00-02:30,40.0,15.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,02:30-03:00,40.0,15.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,03:00-03:30,60.0,21.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,03:30-04:00,60.0,21.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,04:00-04:30,79.5,33.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,04:30-05:00,79.5,33.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,05:00-05:30,127.5,41.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,05:30-06:00,127.5,41.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,06:00-06:30,230.5,51.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,06:30-07:00,230.5,51.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,07:00-07:30,384.0,48.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,07:30-08:00,384.0,48.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,08:00-08:30,436.0,54.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,08:30-09:00,436.0,54.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,09:00-09:30,591.5,62.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,09:30-10:00,591.5,62.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,10:00-10:30,729.5,56.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,10:30-11:00,729.5,56.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,11:00-11:30,844.0,59.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,11:30-12:00,844.0,59.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,12:00-12:30,884.0,65.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,12:30-13:00,884.0,65.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,13:00-13:30,856.5,63.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,13:30-14:00,856.5,63.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,14:00-14:30,809.5,51.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,14:30-15:00,809.5,51.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,15:00-15:30,665.5,56.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,15:30-16:00,665.5,56.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,16:00-16:30,622.0,55.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,16:30-17:00,622.0,55.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,17:00-17:30,504.0,47.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,17:30-18:00,504.0,47.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,18:00-18:30,419.0,39.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,18:30-19:00,419.0,39.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,19:00-19:30,292.0,35.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,19:30-20:00,292.0,35.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,20:00-20:30,241.0,39.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,20:30-21:00,241.0,39.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,21:00-21:30,177.0,31.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,21:30-22:00,177.0,31.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,22:00-22:30,135.5,22.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,22:30-23:00,135.5,22.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,23:00-23:30,85.5,18.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-03,23:30-00:00,85.5,18.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,00:00-00:30,67.0,17.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,00:30-01:00,67.0,17.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,01:00-01:30,55.0,18.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,01:30-02:00,55.0,18.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,02:00-02:30,47.5,20.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,02:30-03:00,47.5,20.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,03:00-03:30,46.5,18.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,03:30-04:00,46.5,18.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,04:00-04:30,82.0,39.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,04:30-05:00,82.0,39.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,05:00-05:30,133.0,46.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,05:30-06:00,133.0,46.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,06:00-06:30,271.0,76.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,06:30-07:00,271.0,76.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,07:00-07:30,431.5,67.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,07:30-08:00,431.5,67.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,08:00-08:30,465.5,62.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,08:30-09:00,465.5,62.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,09:00-09:30,571.0,73.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,09:30-10:00,571.0,73.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,10:00-10:30,734.5,70.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,10:30-11:00,734.5,70.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,11:00-11:30,801.5,74.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,11:30-12:00,801.5,74.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,12:00-12:30,749.0,72.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,12:30-13:00,749.0,72.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,13:00-13:30,796.5,94.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,13:30-14:00,796.5,94.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,14:00-14:30,661.5,69.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,14:30-15:00,661.5,69.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,15:00-15:30,585.5,58.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,15:30-16:00,585.5,58.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,16:00-16:30,606.0,54.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,16:30-17:00,606.0,54.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,17:00-17:30,503.5,61.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,17:30-18:00,503.5,61.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,18:00-18:30,446.0,45.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,18:30-19:00,446.0,45.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,19:00-19:30,362.0,45.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,19:30-20:00,362.0,45.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,20:00-20:30,267.0,43.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,20:30-21:00,267.0,43.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,21:00-21:30,229.5,32.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,21:30-22:00,229.5,32.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,22:00-22:30,157.5,18.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,22:30-23:00,157.5,18.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,23:00-23:30,117.0,25.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-04,23:30-00:00,117.0,25.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,00:00-00:30,78.5,25.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,00:30-01:00,78.5,25.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,01:00-01:30,75.0,21.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,01:30-02:00,75.0,21.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,02:00-02:30,46.5,18.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,02:30-03:00,46.5,18.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,03:00-03:30,67.5,29.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,03:30-04:00,67.5,29.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,04:00-04:30,78.5,35.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,04:30-05:00,78.5,35.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,05:00-05:30,136.0,51.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,05:30-06:00,136.0,51.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,06:00-06:30,227.0,67.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,06:30-07:00,227.0,67.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,07:00-07:30,363.5,73.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,07:30-08:00,363.5,73.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,08:00-08:30,406.0,63.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,08:30-09:00,406.0,63.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,09:00-09:30,561.0,76.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,09:30-10:00,561.0,76.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,10:00-10:30,747.5,80.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,10:30-11:00,747.5,80.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,11:00-11:30,789.5,68.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,11:30-12:00,789.5,68.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,12:00-12:30,844.5,79.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,12:30-13:00,844.5,79.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,13:00-13:30,798.5,80.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,13:30-14:00,798.5,80.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,14:00-14:30,784.0,69.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,14:30-15:00,784.0,69.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,15:00-15:30,751.5,69.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,15:30-16:00,751.5,69.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,16:00-16:30,718.0,51.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,16:30-17:00,718.0,51.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,17:00-17:30,634.0,41.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,17:30-18:00,634.0,41.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,18:00-18:30,572.0,44.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,18:30-19:00,572.0,44.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,19:00-19:30,433.5,33.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,19:30-20:00,433.5,33.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,20:00-20:30,351.0,53.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,20:30-21:00,351.0,53.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,21:00-21:30,279.0,37.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,21:30-22:00,279.0,37.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,22:00-22:30,183.0,19.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,22:30-23:00,183.0,19.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,23:00-23:30,140.0,16.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-05,23:30-00:00,140.0,16.5
