devices,date,time_slot,kfz_h,sv_h
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,00:00-00:30,45.5,5.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,00:30-01:00,45.5,5.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,01:00-01:30,82.0,3.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,01:30-02:00,82.0,3.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,02:00-02:30,83.0,2.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,02:30-03:00,83.0,2.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,03:00-03:30,56.0,2.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,03:30-04:00,56.0,2.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,04:00-04:30,47.5,3.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,04:30-05:00,47.5,3.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,05:00-05:30,42.0,5.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,05:30-06:00,42.0,5.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,06:00-06:30,73.5,1.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,06:30-07:00,73.5,1.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,07:00-07:30,105.5,4.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,07:30-08:00,105.5,4.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,08:00-08:30,146.0,5.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,08:30-09:00,146.0,5.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,09:00-09:30,289.0,10.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,09:30-10:00,289.0,10.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,10:00-10:30,445.5,9.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,10:30-11:00,445.5,9.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,11:00-11:30,684.5,17.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,11:30-12:00,684.5,17.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,12:00-12:30,932.0,19.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,12:30-13:00,932.0,19.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,13:00-13:30,1039.0,19.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,13:30-14:00,1039.0,19.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,14:00-14:30,1060.0,21.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,14:30-15:00,1060.0,21.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,15:00-15:30,973.5,27.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,15:30-16:00,973.5,27.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,16:00-16:30,1011.0,25.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,16:30-17:00,1011.0,25.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,17:00-17:30,754.5,14.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,17:30-18:00,754.5,14.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,18:00-18:30,561.5,18.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,18:30-19:00,561.5,18.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,19:00-19:30,393.5,13.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,19:30-20:00,393.5,13.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,20:00-20:30,301.0,20.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,20:30-21:00,301.0,20.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,21:00-21:30,256.5,11.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,21:30-22:00,256.5,11.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,22:00-22:30,149.5,13.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,22:30-23:00,149.5,13.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,23:00-23:30,110.5,13.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-01,23:30-00:00,110.5,13.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,00:00-00:30,65.0,8.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,00:30-01:00,65.0,8.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,01:00-01:30,55.0,9.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,01:30-02:00,55.0,9.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,02:00-02:30,61.5,10.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,02:30-03:00,61.5,10.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,03:00-03:30,55.0,14.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,03:30-04:00,55.0,14.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,04:00-04:30,95.5,26.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,04:30-05:00,95.5,26.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,05:00-05:30,227.5,38.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,05:30-06:00,227.5,38.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,06:00-06:30,399.0,57.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,06:30-07:00,399.0,57.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,07:00-07:30,654.0,53.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,07:30-08:00,654.0,53.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,08:00-08:30,725.0,46.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,08:30-09:00,725.0,46.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,09:00-09:30,944.5,77.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,09:30-10:00,944.5,77.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,10:00-10:30,1114.0,73.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,10:30-11:00,1114.0,73.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,11:00-11:30,1200.0,70.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,11:30-12:00,1200.0,70.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,12:00-12:30,1234.5,55.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,12:30-13:00,1234.5,55.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,13:00-13:30,1293.0,86.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,13:30-14:00,1293.0,86.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,14:00-14:30,1413.5,85.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,14:30-15:00,1413.5,85.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,15:00-15:30,1169.5,70.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,15:30-16:00,1169.5,70.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,16:00-16:30,1353.5,88.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,16:30-17:00,1353.5,88.0
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,17:00-17:30,986.5,65.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,17:30-18:00,986.5,65.5
"9192_MQQ213_Sbg_H,DE1,2",2023-01-02,18:00-18:30,554.5,45.5
