devices,date,time_slot,kfz_h,sv_h
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-11,08-12,5735.0,1819.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-11,12-16,5097.0,1456.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-11,16-20,4511.0,1096.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-11,20-24,1126.0,400.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-12,00-04,378.0,208.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-12,04-08,3666.0,1178.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-12,08-12,5804.0,1706.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-12,12-16,5412.0,1353.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-12,16-20,4612.0,926.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-12,20-24,1124.0,303.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-13,00-04,391.0,175.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-13,04-08,3210.0,1040.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-13,08-12,6203.0,1496.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-13,12-16,6552.0,1154.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-13,16-20,5020.0,933.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-13,20-24,1873.0,470.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-14,00-04,697.0,237.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-14,04-08,3622.0,1028.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-14,08-12,9647.0,720.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-14,12-16,7650.0,388.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-14,16-20,6045.0,408.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-14,20-24,1457.0,218.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-15,00-04,433.0,74.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-15,04-08,1094.0,90.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-15,08-12,7458.0,115.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-15,12-16,9542.0,117.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-15,16-20,7887.0,256.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-15,20-24,1536.0,187.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,00-04,376.0,173.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,04-08,3952.0,962.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,08-12,5826.0,1472.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,12-16,4980.0,1134.0
