devices,date,time_slot,q_kfz,q_lkw,q_pkw,v_kfz
"MQQ209_Mch_H,DE33,34",2023-01-12,00-04,785.0,397.0,388.0,105.4
"MQQ209_Mch_H,DE33,34",2023-01-12,04-08,2723.0,861.0,1862.0,116.11
"MQQ209_Mch_H,DE33,34",2023-01-12,08-12,4818.0,1058.0,3760.0,122.79
"MQQ209_Mch_H,DE33,34",2023-01-12,12-16,5312.0,1062.0,4250.0,123.19
"MQQ209_Mch_H,DE33,34",2023-01-12,16-20,5128.0,853.0,4275.0,123.45
"MQQ209_Mch_H,DE33,34",2023-01-12,20-24,1492.0,319.0,1173.0,126.59
"MQQ209_Mch_H,DE33,34",2023-01-13,00-04,745.0,353.0,392.0,113.09
"MQQ209_Mch_H,DE33,34",2023-01-13,04-08,2193.0,660.0,1533.0,119.48
"MQQ209_Mch_H,DE33,34",2023-01-13,08-12,4721.0,818.0,3903.0,126.93
"MQQ209_Mch_H,DE33,34",2023-01-13,12-16,6394.0,871.0,5523.0,120.59
"MQQ209_Mch_H,DE33,34",2023-01-13,16-20,5598.0,734.0,4864.0,116.66
"MQQ209_Mch_H,DE33,34",2023-01-13,20-24,1855.0,325.0,1530.0,118.56
"MQQ209_Mch_H,DE33,34",2023-01-14,00-04,960.0,229.0,731.0,116.81
"MQQ209_Mch_H,DE33,34",2023-01-14,04-08,2422.0,474.0,1948.0,121.93
"MQQ209_Mch_H,DE33,34",2023-01-14,08-12,8452.0,662.0,7790.0,119.84
"MQQ209_Mch_H,DE33,34",2023-01-14,12-16,7213.0,374.0,6839.0,128.82
"MQQ209_Mch_H,DE33,34",2023-01-14,16-20,5719.0,201.0,5518.0,130.15
"MQQ209_Mch_H,DE33,34",2023-01-14,20-24,1836.0,106.0,1730.0,133.53
"MQQ209_Mch_H,DE33,34",2023-01-15,00-04,807.0,85.0,722.0,126.87
"MQQ209_Mch_H,DE33,34",2023-01-15,04-08,1133.0,113.0,1020.0,126.38
"MQQ209_Mch_H,DE33,34",2023-01-15,08-12,6227.0,216.0,6011.0,133.09
"MQQ209_Mch_H,DE33,34",2023-01-15,12-16,7886.0,262.0,7624.0,113.97
"MQQ209_Mch_H,DE33,34",2023-01-15,16-20,7955.0,284.0,7671.0,115.82
"MQQ209_Mch_H,DE33,34",2023-01-15,20-24,2042.0,172.0,1870.0,132.29
"MQQ209_Mch_H,DE33,34",2023-01-16,00-04,822.0,443.0,379.0,111.19
"MQQ209_Mch_H,DE33,34",2023-01-16,04-08,3333.0,728.0,2605.0,122.92
"MQQ209_Mch_H,DE33,34",2023-01-16,08-12,6157.0,1119.0,5038.0,118.67
"MQQ209_Mch_H,DE33,34",2023-01-16,12-16,6011.0,1609.0,4402.0,117.29
"MQQ209_Mch_H,DE33,34",2023-01-16,16-20,4950.0,1308.0,3642.0,118.52
"MQQ209_Mch_H,DE33,34",2023-01-16,20-24,1567.0,565.0,1002.0,120.74
"MQQ209_Mch_H,DE33,34",2023-01-17,00-04,661.0,366.0,295.0,109.86
"MQQ209_Mch_H,DE33,34",2023-01-17,04-08,3116.0,978.0,2138.0,118.02
"MQQ209_Mch_H,DE33,34",2023-01-17,08-12,5042.0,1308.0,3734.0,120.82
"MQQ209_Mch_H,DE33,34",2023-01-17,12-16,5346.0,1330.0,4016.0,120.74
"MQQ209_Mch_H,DE33,34",2023-01-17,16-20,4627.0,1102.0,3525.0,120.09
"MQQ209_Mch_H,DE33,34",2023-01-17,20-24,1388.0,413.0,975.0,117.46
"MQQ209_Mch_H,DE33,34",2023-01-18,00-04,629.0,355.0,274.0,107.38
"MQQ209_Mch_H,DE33,34",2023-01-18,04-08,2918.0,949.0,1969.0,114.67
"MQQ209_Mch_H,DE33,34",2023-01-18,08-12,5076.0,1134.0,3942.0,119.28
"MQQ209_Mch_H,DE33,34",2023-01-18,12-16,5481.0,1264.0,4217.0,120.35
"MQQ209_Mch_H,DE33,34",2023-01-18,16-20,4818.0,1116.0,3702.0,120.69
"MQQ209_Mch_H,DE33,34",2023-01-18,20-24,1359.0,395.0,964.0,122.9
"MQQ209_Mch_H,DE33,34",2023-01-19,00-04,593.0,398.0,195.0,96.91
"MQQ209_Mch_H,DE33,34",2023-01-19,04-08,2612.0,871.0,1741.0,93.6
"MQQ209_Mch_H,DE33,34",2023-01-19,08-12,4780.0,1026.0,3754.0,112.75
"MQQ209_Mch_H,DE33,34",2023-01-19,12-16,5273.5,1046.5,4227.0,121.0
"MQQ209_Mch_H,DE33,34",2023-01-19,16-20,4791.0,834.0,3957.0,123.59
"MQQ209_Mch_H,DE33,34",2023-01-19,20-24,1560.0,362.0,1198.0,123.71
"MQQ209_Mch_H,DE33,34",2023-01-20,00-04,551.0,308.0,243.0,107.21
"MQQ209_Mch_H,DE33,34",2023-01-20,04-08,2157.0,630.0,1527.0,112.5
"MQQ209_Mch_H,DE33,34",2023-01-20,08-12,5062.0,883.0,4179.0,115.03
"MQQ209_Mch_H,DE33,34",2023-01-20,12-16,6561.0,888.0,5673.0,117.49
"MQQ209_Mch_H,DE33,34",2023-01-20,16-20,4597.0,674.0,3923.0,106.77
"MQQ209_Mch_H,DE33,34",2023-01-20,20-24,1658.0,355.0,1303.0,83.05
"MQQ209_Mch_H,DE33,34",2023-01-21,00-04,662.0,262.0,400.0,85.79
"MQQ209_Mch_H,DE33,34",2023-01-21,04-08,2089.0,351.0,1738.0,96.25
"MQQ209_Mch_H,DE33,34",2023-01-21,08-12,7288.0,565.0,6723.0,72.84
"MQQ209_Mch_H,DE33,34",2023-01-21,12-16,6510.0,444.0,6066.0,66.96
"MQQ209_Mch_H,DE33,34",2023-01-21,16-20,3617.0,173.0,3444.0,88.6
"MQQ209_Mch_H,DE33,34",2023-01-21,20-24,1299.0,118.0,1181.0,82.54
"MQQ209_Mch_H,DE33,34",2023-01-22,00-04,509.0,85.0,424.0,88.58
"MQQ209_Mch_H,DE33,34",2023-01-22,04-08,828.0,103.0,725.0,111.49
"MQQ209_Mch_H,DE33,34",2023-01-22,08-12,5497.0,177.0,5320.0,122.14
"MQQ209_Mch_H,DE33,34",2023-01-22,12-16,7452.0,200.0,7252.0,128.11
"MQQ209_Mch_H,DE33,34",2023-01-22,16-20,6394.0,265.0,6129.0,126.2
"MQQ209_Mch_H,DE33,34",2023-01-22,20-24,2030.0,169.0,1861.0,126.31
"MQQ209_Mch_H,DE33,34",2023-01-23,00-04,750.0,409.0,341.0,106.82
"MQQ209_Mch_H,DE33,34",2023-01-23,04-08,3369.0,860.0,2509.0,116.41
"MQQ209_Mch_H,DE33,34",2023-01-23,08-12,5353.0,1199.0,4154.0,119.34
"MQQ209_Mch_H,DE33,34",2023-01-23,12-16,5268.0,1291.0,3977.0,117.99
"MQQ209_Mch_H,DE33,34",2023-01-23,16-20,4416.0,1046.0,3370.0,116.79
"MQQ209_Mch_H,DE33,34",2023-01-23,20-24,1561.0,452.0,1109.0,117.3
"MQQ209_Mch_H,DE33,34",2023-01-24,00-04,622.0,373.0,249.0,103.85
"MQQ209_Mch_H,DE33,34",2023-01-24,04-08,2945.0,968.0,1977.0,111.92
"MQQ209_Mch_H,DE33,34",2023-01-24,08-12,5179.0,1312.0,3867.0,117.77
"MQQ209_Mch_H,DE33,34",2023-01-24,12-16,5462.0,1327.0,4135.0,117.88
"MQQ209_Mch_H,DE33,34",2023-01-24,16-20,4943.0,1205.0,3738.0,117.36
"MQQ209_Mch_H,DE33,34",2023-01-24,20-24,1406.0,428.0,978.0,119.88
"MQQ209_Mch_H,DE33,34",2023-01-25,00-04,668.0,372.0,296.0,106.34
"MQQ209_Mch_H,DE33,34",2023-01-25,04-08,3016.0,983.0,2033.0,113.08
"MQQ209_Mch_H,DE33,34",2023-01-25,08-12,5734.0,1226.0,4508.0,118.98
"MQQ209_Mch_H,DE33,34",2023-01-25,12-16,5747.0,1252.0,4495.0,120.22
"MQQ209_Mch_H,DE33,34",2023-01-25,16-20,5058.0,1073.0,3985.0,119.07
